customerID,tenure,Contract,MonthlyCharges,risk_score,risk_category,Churn
CUST03805,35,Month-to-month,41.03191018923505,0.02199148583432347,Low,No
CUST03806,44,Month-to-month,91.99665982425432,0.005419841208332363,Low,No
CUST03807,10,Two year,59.427226029619874,1.173797169119805,Medium,No
CUST03808,1,Month-to-month,64.66097712229967,226.5133199959967,Very High,Yes
CUST03809,23,Month-to-month,59.716507080734615,0.5547659553321073,Medium,Yes
CUST03810,30,Month-to-month,58.53036259584288,0.13897349998135738,Medium,No
CUST03811,1,Two year,34.2521013099623,8.090931240282755,High,No
CUST03812,18,Month-to-month,69.50567429919391,2.5890802772436423,Medium,Yes
CUST03813,17,Month-to-month,58.508306414668745,2.6997801982470384,Medium,No
CUST03814,9,Two year,27.811170613857406,0.834664567099646,Medium,No
CUST03815,27,Month-to-month,19.030665671942728,0.1855315957095165,Medium,No
CUST03816,11,Two year,60.81539888741148,0.6688970141352497,Medium,No
CUST03817,22,One year,57.43644456677657,0.46151013210073494,Medium,No
CUST03818,14,Month-to-month,32.051938472406164,4.328303075888192,High,No
CUST03819,5,Month-to-month,85.68952007777466,103.32480520293046,Very High,Yes
CUST03820,18,One year,51.95618212787923,1.135717553247108,Medium,No
CUST03821,26,Month-to-month,78.93415304281861,0.4408070391422394,Medium,No
CUST03822,72,One year,44.005747733773234,8.752247691179151e-07,Low,No
CUST03823,9,Month-to-month,55.5984627171201,22.259632008975228,High,Yes
CUST03824,1,Two year,49.84361395367048,11.001677331331232,High,No
CUST03825,72,Month-to-month,55.425791649143896,2.096508744992313e-06,Low,No
CUST03826,19,Month-to-month,70.58793361997311,2.5834513111538695,Medium,No
CUST03827,58,Month-to-month,58.1554781023086,0.0001134847822016931,Low,No
CUST03828,2,Two year,80.62356825217245,11.305176595458356,High,No
CUST03829,8,Month-to-month,36.00447716844653,30.405695266689694,High,No
CUST03830,2,Two year,46.87067081610812,7.257338148169226,High,No
CUST03831,36,Month-to-month,73.46990991974138,0.03432322002173527,Low,No
CUST03832,42,Month-to-month,87.48314114909816,0.006411130371462049,Low,No
CUST03833,13,Month-to-month,67.16838092860633,8.808398425173884,High,No
CUST03834,4,One year,83.60996495226844,45.25986525578612,Very High,Yes
CUST03835,2,Month-to-month,42.716159138855375,105.38794802647134,Very High,Yes
CUST03836,17,Two year,52.84497717734122,0.1755389274130511,Medium,No
CUST03837,14,Month-to-month,79.31023639449934,8.60357182389147,High,Yes
CUST03838,23,Two year,55.92313975772243,0.036587681548160084,Low,No
CUST03839,7,Month-to-month,53.55378857872149,38.69133708492526,Very High,No
CUST03840,10,Two year,55.4156010483822,0.8407180508716179,Medium,No
CUST03841,1,One year,34.76595378425784,58.291197171029204,Very High,No
CUST03842,18,Month-to-month,38.70526520126573,1.7078941315956957,Medium,No
CUST03843,11,One year,47.75270422137565,5.345433215207317,High,No
CUST03844,50,Two year,100.71496074285352,5.6683959286327707e-05,Low,No
CUST03845,20,Month-to-month,54.39127235767898,1.227828941994834,Medium,Yes
CUST03846,10,Month-to-month,56.16413492006917,17.017152624361184,High,No
CUST03847,6,Month-to-month,81.62438963575076,88.14654545455673,Very High,No
CUST03848,47,Two year,64.84202693201686,7.156327827735037e-05,Low,No
CUST03849,1,Month-to-month,52.98098792613828,169.16345343551228,Very High,No
CUST03850,7,Two year,62.78678116628618,2.6949901333264044,Medium,No
CUST03851,57,Month-to-month,42.28978172184563,0.00010118178816544363,Low,No
CUST03852,21,Month-to-month,35.0396702552379,0.7585005012235808,Medium,No
CUST03853,15,One year,89.12350491557265,3.425166828735712,High,No
CUST03854,4,Two year,72.83658038472467,5.545652539899422,High,No
CUST03855,35,One year,18.0,0.007606774005614781,Low,No
CUST03856,4,Month-to-month,84.97573209213088,123.58414204015395,Very High,No
CUST03857,5,Two year,59.72000330654207,3.109968780234553,Medium,No
CUST03858,4,One year,58.46040955690578,32.848348785234535,High,No
CUST03859,3,Month-to-month,88.08081427880697,140.24008729067768,Very High,Yes
CUST03860,61,One year,40.41216740382691,1.7632067065200178e-05,Low,No
CUST03861,18,Two year,66.35848864457493,0.16505178302489787,Medium,No
CUST03862,20,Month-to-month,100.7967291645196,2.1486563848982745,Medium,No
CUST03863,61,Two year,57.64596516324828,2.5401165588719774e-06,Low,No
CUST03864,5,Month-to-month,54.45575129589853,72.28712574579703,Very High,Yes
CUST03865,1,One year,106.10442950927074,170.07260299708426,Very High,Yes
CUST03866,18,Month-to-month,51.40687489099477,2.766670969348242,Medium,Yes
CUST03867,14,One year,82.26047963182418,5.082040183009526,High,Yes
CUST03868,12,Month-to-month,32.95986865987598,10.083418355529435,High,Yes
CUST03869,1,Month-to-month,84.83474321836563,317.0327053340363,Very High,Yes
CUST03870,12,Month-to-month,51.16290209212484,12.49481228153141,High,No
CUST03871,6,Month-to-month,87.81343048575224,61.300303128599985,Very High,Yes
CUST03872,6,Month-to-month,51.25737977020054,39.29079846946349,Very High,No
CUST03873,5,One year,78.10385317870309,33.15266737874857,High,No
CUST03874,8,One year,18.0,10.368441879566388,High,No
CUST03875,8,Month-to-month,62.24098654028102,45.989647065371294,Very High,Yes
CUST03876,7,Two year,66.98756704899957,1.9340835936334921,Medium,No
CUST03877,72,Month-to-month,40.31184386525853,2.033604068257695e-06,Low,No
CUST03878,53,Month-to-month,65.88029445413164,0.00041058857669022274,Low,No
CUST03879,17,Month-to-month,120.0,7.13923774302164,High,No
CUST03880,72,Month-to-month,39.55212144226292,1.6690330442742047e-06,Low,No
CUST03881,72,Month-to-month,76.32325227856079,2.5722600025985955e-06,Low,No
CUST03882,8,Two year,50.22025436214168,1.859047492333075,Medium,No
CUST03883,11,Month-to-month,95.13104247684412,24.38632158207682,High,Yes
CUST03884,63,Month-to-month,71.61465495215867,2.484027462756117e-05,Low,No
CUST03885,18,One year,52.5008259201684,1.1506420051117827,Medium,No
CUST03886,4,One year,68.15957669322745,53.22181179394032,Very High,No
CUST03887,23,One year,107.3212676797228,0.45156113697757644,Medium,No
CUST03888,4,Month-to-month,53.05038735145812,93.34066154906776,Very High,Yes
CUST03889,8,One year,87.29146170577098,22.514038711119728,High,Yes
CUST03890,5,Two year,38.18112025335264,2.6186680524957624,Medium,No
CUST03891,5,Month-to-month,75.36161122610497,73.5397154805236,Very High,No
CUST03892,1,One year,62.643711126828805,91.83490893387959,Very High,No
CUST03893,42,Two year,94.82269037057594,0.0003743766235461842,Low,No
CUST03894,7,Two year,63.64274205268988,2.548852083756592,Medium,No
CUST03895,1,Month-to-month,96.82782834169262,371.1749902576602,Very High,Yes
CUST03896,1,Two year,44.90276295408594,10.289084338513458,High,No
CUST03897,16,One year,35.0549229806588,1.6547745655088117,Medium,No
CUST03898,72,One year,40.85332733489375,1.0013163234633648e-06,Low,No
CUST03899,3,Month-to-month,76.69153873164665,115.33544998451177,Very High,No
CUST03900,2,One year,37.99434900215016,40.22816451811952,Very High,No
CUST03901,11,Month-to-month,18.0,11.799506685039661,High,No
CUST03902,16,One year,56.52457977958487,2.2070133260427007,Medium,No
CUST03903,6,One year,69.03291246265817,24.264692666127935,High,No
CUST03904,7,Month-to-month,53.74378878661606,30.282551873393906,High,Yes
CUST03905,11,Month-to-month,36.733106939421454,13.340508524000876,High,Yes
CUST03906,7,Month-to-month,94.16008596300344,72.03990187715603,Very High,No
CUST03907,49,One year,85.25803517255844,0.0006346944429114709,Low,No
CUST03908,1,One year,73.4931025184299,111.13611328630556,Very High,No
CUST03909,5,One year,97.5205658238383,53.005151823190715,Very High,No
CUST03910,33,Two year,42.464031027906415,0.0023448650323367078,Low,No
CUST03911,35,One year,59.72690681360726,0.01199165005630796,Low,No
CUST03912,2,Month-to-month,94.25667672259654,283.1445316901898,Very High,Yes
CUST03913,72,Month-to-month,69.03482091051906,3.1114902297402507e-06,Low,No
CUST03914,23,Two year,107.53517276786846,0.060553112153848405,Low,No
CUST03915,6,Two year,21.246214761368,2.2000179367857657,Medium,No
CUST03916,12,Two year,19.552886679864574,0.30242471625104916,Medium,No
CUST03917,7,Month-to-month,52.59569799708069,45.7339915599824,Very High,No
CUST03918,3,One year,79.58494514161028,76.8513252328366,Very High,No
CUST03919,6,Two year,82.77459319258146,3.3095708051051536,Medium,No
CUST03920,17,One year,59.03306494022127,1.108139642939163,Medium,No
CUST03921,34,Month-to-month,90.78450936958166,0.07764784645105834,Low,No
CUST03922,9,Two year,75.3928062918722,1.2554605180628302,Medium,No
CUST03923,8,Month-to-month,66.64376204968795,40.96497302012391,Very High,Yes
CUST03924,12,Two year,98.26145938896082,0.7524307565022078,Medium,No
CUST03925,20,One year,66.63228617485555,0.6565606816205236,Medium,No
CUST03926,27,Month-to-month,46.82555075439933,0.2565977417640269,Medium,No
CUST03927,7,Month-to-month,59.5535580783566,34.18746555921895,High,No
CUST03928,17,Month-to-month,39.487838122759456,3.1250393122811935,Medium,No
CUST03929,9,Month-to-month,60.06109635583398,22.750962385950615,High,No
CUST03930,25,Two year,44.54369238227547,0.02033432681932556,Low,No
CUST03931,3,One year,31.679543848655364,43.43243765775272,Very High,No
CUST03932,5,Two year,53.03941571110417,3.6825109177522406,High,No
CUST03933,11,Month-to-month,27.38217550076913,8.101677566082047,High,No
CUST03934,44,Month-to-month,83.72176790015777,0.003930894003179768,Low,No
CUST03935,17,Month-to-month,80.91598271274287,4.509815101840688,High,Yes
CUST03936,67,Two year,90.41166667555736,8.043028143994154e-07,Low,No
CUST03937,2,Month-to-month,51.71064257833188,117.13578026438233,Very High,Yes
CUST03938,12,Two year,76.3282155106251,0.6236251280113718,Medium,No
CUST03939,10,Month-to-month,36.46731434744889,12.589360502849384,High,No
CUST03940,18,Month-to-month,50.73050896564159,2.3684259450513596,Medium,Yes
CUST03941,33,One year,90.62862357945868,0.02866986547233888,Low,No
CUST03942,36,Month-to-month,94.36381894986204,0.04126213186740386,Low,Yes
CUST03943,22,Month-to-month,68.08641488741443,0.9029625699373088,Medium,Yes
CUST03944,20,Month-to-month,81.9628387431525,1.9100023013136531,Medium,Yes
CUST03945,59,One year,59.18710362050084,2.696578611697116e-05,Low,No
CUST03946,9,Month-to-month,90.14544915299838,40.31660653960216,Very High,No
CUST03947,35,Month-to-month,42.23828327917087,0.02783209555587743,Low,No
CUST03948,50,Month-to-month,68.00648604251867,0.000655190377465489,Low,No
CUST03949,13,Month-to-month,94.60035057202045,12.771869261090245,High,Yes
CUST03950,26,Month-to-month,52.35154315469602,0.3183802098977159,Medium,No
CUST03951,9,Month-to-month,64.65508512631169,31.909223780219058,High,No
CUST03952,3,One year,75.81493696373771,74.92581463913045,Very High,Yes
CUST03953,17,Two year,88.48720498957692,0.26647611421240697,Medium,No
CUST03954,4,Month-to-month,46.46968542389593,95.67008927703704,Very High,No
CUST03955,12,Month-to-month,74.39444638303819,16.203516593188585,High,Yes
CUST03956,41,Month-to-month,89.48174040083276,0.010543533465923923,Low,No
CUST03957,1,Two year,89.39954040479506,16.89274780193598,High,No
CUST03958,1,Month-to-month,63.920651998465054,179.2168372614679,Very High,No
CUST03959,18,One year,56.292374695209496,1.2539793709218352,Medium,No
CUST03960,8,Month-to-month,64.68796170006019,40.46450822561138,Very High,Yes
CUST03961,10,One year,47.31894332856008,9.88890866076022,High,No
CUST03962,10,Month-to-month,78.40098589263356,20.473701692354997,High,Yes
CUST03963,1,Two year,68.3623742531087,13.398494989475378,High,No
CUST03964,1,Month-to-month,18.0,106.84557943999995,Very High,Yes
CUST03965,45,Month-to-month,74.08925234718095,0.0024882305153185436,Low,No
CUST03966,4,One year,52.781019129409685,45.67753945972533,Very High,Yes
CUST03967,11,One year,69.10054979288886,5.945107870578381,High,No
CUST03968,71,Two year,102.93765600934364,3.5718072826290634e-07,Low,No
CUST03969,35,One year,42.234516688164135,0.013761755198938803,Low,No
CUST03970,2,Month-to-month,55.12284792329466,169.64372936448962,Very High,No
CUST03971,14,One year,59.19739644388698,2.482668395814319,Medium,No
CUST03972,26,Month-to-month,32.43459022125297,0.19602421130120726,Medium,No
CUST03973,23,Month-to-month,67.50709852280588,0.8729971757808812,Medium,No
CUST03974,28,Month-to-month,75.84132789981041,0.29113227485618015,Medium,No
CUST03975,12,Two year,55.38106178416379,0.5861222627433866,Medium,No
CUST03976,3,One year,78.78169923678426,55.466074490818244,Very High,Yes
CUST03977,12,Month-to-month,102.219600565421,22.86363240201676,High,Yes
CUST03978,20,Two year,47.74597320022376,0.06323445031061392,Low,No
CUST03979,18,One year,61.18212969142934,1.1944726880820824,Medium,No
CUST03980,1,Month-to-month,57.657362630162446,156.87499109366019,Very High,Yes
CUST03981,1,Month-to-month,109.35231708979208,287.3011905978834,Very High,Yes
CUST03982,67,Two year,79.31706405500157,4.5337273356848696e-07,Low,No
CUST03983,3,One year,91.76792400147504,93.18039732068067,Very High,Yes
CUST03984,6,Month-to-month,60.31389532364488,64.55220110317455,Very High,Yes
CUST03985,29,Month-to-month,109.95691270281782,0.2607244278910869,Medium,No
CUST03986,10,Month-to-month,90.08586416909216,31.067859189426898,High,No
CUST03987,4,Month-to-month,42.62674274121198,68.62154109918305,Very High,Yes
CUST03988,12,Month-to-month,35.18711755072523,9.60279674685192,High,No
CUST03989,16,Two year,66.42739529499066,0.19284116772147208,Medium,No
CUST03990,12,Month-to-month,78.09678854711709,15.902879186243576,High,No
CUST03991,50,Month-to-month,55.85851233129461,0.0007981927709949761,Low,No
CUST03992,6,Month-to-month,46.6650026475893,49.28197666716349,Very High,No
CUST03993,21,Month-to-month,89.20714155581237,1.4961408384666084,Medium,No
CUST03994,2,Month-to-month,74.07097942577964,165.86284523497122,Very High,No
CUST03995,9,One year,63.05715155629735,14.776802400776644,High,No
CUST03996,27,Month-to-month,46.69639685222539,0.17972347527145552,Medium,No
CUST03997,5,Month-to-month,63.344201224669966,65.00872750144993,Very High,Yes
CUST03998,17,Month-to-month,46.12172941838684,3.3629422220310747,Medium,No
CUST03999,3,One year,87.96849830452048,88.32801042167401,Very High,No
CUST04000,2,Month-to-month,83.64060272031952,197.9584230795135,Very High,Yes
CUST04001,14,Month-to-month,41.355776783116525,5.274406867965371,High,No
CUST04002,22,Month-to-month,42.084593852507965,0.7857800443303082,Medium,No
CUST04003,2,Two year,97.67810780592748,10.394601103853752,High,No
CUST04004,49,One year,85.09008684015191,0.0004954490286862689,Low,No
CUST04005,5,Two year,82.3438188468867,3.9570955999145214,High,No
CUST04006,2,Two year,93.5574917544212,12.818431452822873,High,No
CUST04007,4,Month-to-month,40.78847879890064,86.5619297588727,Very High,Yes
CUST04008,3,One year,59.626657639058,69.2184481563891,Very High,Yes
CUST04009,1,Two year,112.4121707603234,17.297685778156147,High,No
CUST04010,31,Two year,102.97211279316372,0.006230457177025761,Low,No
CUST04011,13,One year,79.65468038693797,6.067579591354808,High,Yes
CUST04012,9,Two year,70.22606462964205,1.4638557554982454,Medium,No
CUST04013,60,One year,78.81656320560232,3.3516349042325075e-05,Low,No
CUST04014,9,Month-to-month,63.16283676739012,32.48801682227285,High,Yes
CUST04015,3,Month-to-month,47.60175007002066,133.7445380486817,Very High,No
CUST04016,6,One year,44.78799803620298,19.201286994102855,High,No
CUST04017,5,Two year,119.602829707946,7.831357658934429,High,No
CUST04018,13,Two year,50.36856119792616,0.4537183975642388,Medium,No
CUST04019,6,Month-to-month,91.14891857609064,88.81046897214594,Very High,Yes
CUST04020,14,One year,18.0,1.8491194307643513,Medium,No
CUST04021,22,One year,51.965642069098365,0.29794594141557124,Medium,No
CUST04022,30,Month-to-month,62.17640325470635,0.10161189590624044,Low,No
CUST04023,24,One year,51.29933584841768,0.26716545625729804,Medium,No
CUST04024,4,Month-to-month,45.75986423119255,73.78584796175923,Very High,Yes
CUST04025,2,Two year,88.47950245527835,12.788430976097892,High,No
CUST04026,15,Month-to-month,73.67463119661,8.009529037513136,High,Yes
CUST04027,4,Month-to-month,51.35466047251528,103.98272261073728,Very High,Yes
CUST04028,1,One year,49.14529519930667,63.63714979484278,Very High,No
CUST04029,14,Month-to-month,31.10252002773165,4.175927270444601,High,No
CUST04030,7,Month-to-month,37.28810096649399,39.960917294328375,Very High,Yes
CUST04031,28,Two year,38.349905869448406,0.009656701345066068,Low,No
CUST04032,7,Month-to-month,53.79661784641856,44.828718549183506,Very High,No
CUST04033,72,Two year,120.0,2.3609569759083225e-07,Low,No
CUST04034,28,Month-to-month,51.300564098960336,0.1504822645829139,Medium,No
CUST04035,1,One year,53.797951362330615,81.64938113833131,Very High,No
CUST04036,14,Month-to-month,51.09584245219315,7.175285930039472,High,No
CUST04037,16,Month-to-month,76.3252220060457,4.161655283913402,High,Yes
CUST04038,23,Month-to-month,33.10002034847178,0.6139697076240394,Medium,Yes
CUST04039,13,One year,39.81831826423603,3.727309990488621,High,No
CUST04040,13,Month-to-month,92.40631541438094,16.7321333383066,High,No
CUST04041,9,One year,71.620064635287,12.207620771592545,High,Yes
CUST04042,6,Month-to-month,69.29383922682459,81.4344553798985,Very High,Yes
CUST04043,58,Month-to-month,87.23928853276661,0.00010762115037575738,Low,No
CUST04044,7,Month-to-month,65.99356875760401,51.43014591261883,Very High,Yes
CUST04045,1,Month-to-month,35.191265311140256,139.49522197908277,Very High,Yes
CUST04046,3,Two year,77.36914059268588,9.196623348481868,High,No
CUST04047,38,One year,79.09219030275375,0.007951608500210712,Low,No
CUST04048,17,Month-to-month,27.017698826785196,2.818334518759646,Medium,No
CUST04049,30,Month-to-month,72.64126635086517,0.16060986858239543,Medium,No
CUST04050,33,Two year,81.27682259992831,0.0035549306065012637,Low,No
CUST04051,34,One year,82.39503458755576,0.026607435429802193,Low,No
CUST04052,15,Month-to-month,85.92167074093673,6.965878310106002,High,No
CUST04053,3,Month-to-month,75.30680974488608,161.8900172229917,Very High,No
CUST04054,3,Month-to-month,89.9185312701712,202.06269673756765,Very High,No
CUST04055,17,Two year,40.05606609764352,0.16257394944521286,Medium,No
CUST04056,9,Month-to-month,103.68378482412616,48.46931870557164,Very High,Yes
CUST04057,16,Month-to-month,18.0,3.3490972213892114,Medium,No
CUST04058,13,One year,86.47095161862724,6.444098428932595,High,No
CUST04059,18,One year,41.13744192533097,1.0733624867575462,Medium,No
CUST04060,1,One year,96.15959518706217,111.701127010605,Very High,Yes
CUST04061,1,Two year,83.03467536779478,14.731406740903408,High,No
CUST04062,25,One year,51.231892574326814,0.13202217698602337,Medium,No
CUST04063,4,Month-to-month,58.20910475676286,79.0961476573485,Very High,Yes
CUST04064,21,Month-to-month,53.87223842108316,0.8952530666900061,Medium,No
CUST04065,15,Two year,83.28981526176922,0.3701846897447522,Medium,No
CUST04066,72,Month-to-month,29.79702189656512,1.6015605633179802e-06,Low,No
CUST04067,36,One year,59.13026680253953,0.012485724504930337,Low,No
CUST04068,10,Month-to-month,77.0881796098137,22.469062845775575,High,Yes
CUST04069,19,Two year,18.0,0.05388301647831143,Low,No
CUST04070,2,Month-to-month,32.65267366284577,128.8268634311597,Very High,No
CUST04071,9,Month-to-month,95.16374186563804,33.09047361206642,High,Yes
CUST04072,26,Two year,18.0,0.011781671942097992,Low,No
CUST04073,19,One year,40.78063344409081,0.5818405893954467,Medium,No
CUST04074,13,Month-to-month,106.1165442875822,17.424199501776847,High,Yes
CUST04075,3,One year,74.25040875648381,71.69571602838536,Very High,Yes
CUST04076,32,Two year,97.22824231037976,0.006717280157609655,Low,No
CUST04077,6,Month-to-month,45.28597073601389,54.933192569527826,Very High,Yes
CUST04078,34,Month-to-month,29.957863116926795,0.03838364482881524,Low,No
CUST04079,18,Month-to-month,67.44956791272583,3.3371224645441404,Medium,No
CUST04080,9,Month-to-month,76.0739336223512,29.303022933804197,High,Yes
CUST04081,1,Month-to-month,23.722370300419293,153.0804698999587,Very High,Yes
CUST04082,5,Month-to-month,65.11968445648637,95.51264337347222,Very High,Yes
CUST04083,43,Two year,44.14911685044535,0.00015646216235892788,Low,No
CUST04084,34,Month-to-month,66.6477521840687,0.05598526801405191,Low,Yes
CUST04085,17,Month-to-month,90.29298461506916,4.529000334374418,High,Yes
CUST04086,12,One year,58.10433760145678,6.060943029794838,High,Yes
CUST04087,20,Two year,94.45081264443331,0.12721526492610502,Medium,No
CUST04088,12,One year,59.13435028472458,4.422749882780644,High,No
CUST04089,20,Month-to-month,87.61671785667089,2.7841560295057555,Medium,Yes
CUST04090,7,Two year,86.6124391859793,2.7979729689714676,Medium,No
CUST04091,36,One year,80.99155003639777,0.012695756812493464,Low,No
CUST04092,24,Month-to-month,70.5392348852421,0.6972040754228378,Medium,No
CUST04093,8,One year,108.92887936674838,22.631795246984446,High,No
CUST04094,35,Two year,70.40382843830895,0.0024643910415745223,Low,No
CUST04095,13,Month-to-month,83.33821798890935,13.445307941946506,High,No
CUST04096,3,One year,28.34290801850497,38.0130526853366,Very High,Yes
CUST04097,1,Month-to-month,83.36436649923972,237.3597784548075,Very High,Yes
CUST04098,24,Month-to-month,90.42099898814996,0.6737838739382367,Medium,No
CUST04099,40,One year,55.1309875400916,0.004360544823083408,Low,No
CUST04100,32,Month-to-month,96.45551872490584,0.12875670992592794,Medium,Yes
CUST04101,21,Month-to-month,40.36778512504403,1.1077433975830782,Medium,No
CUST04102,3,Month-to-month,41.14920593148733,106.69226574731749,Very High,Yes
CUST04103,1,Month-to-month,74.96324596522322,217.9294787393624,Very High,No
CUST04104,8,Month-to-month,73.5536365567002,32.42938849579917,High,Yes
CUST04105,38,Month-to-month,51.506195814059566,0.01571608151408906,Low,No
CUST04106,65,Month-to-month,34.26927150174851,1.0402356395566416e-05,Low,No
CUST04107,5,Month-to-month,94.41144117921584,125.96786291987783,Very High,Yes
CUST04108,28,Two year,25.610278852122804,0.008265826357468673,Low,No
CUST04109,17,Month-to-month,76.066979064055,3.6475533213643208,High,Yes
CUST04110,1,One year,43.92946118206794,77.26941522713808,Very High,Yes
CUST04111,15,Month-to-month,71.74492580600989,5.445290929587225,High,No
CUST04112,32,Month-to-month,61.83911618675602,0.06182199448492704,Low,No
CUST04113,6,One year,106.17978287688224,43.99306384881488,Very High,No
CUST04114,45,One year,99.8401298520221,0.0017131013657097091,Low,No
CUST04115,5,Month-to-month,60.70774349028543,97.54326303004277,Very High,Yes
CUST04116,1,Month-to-month,94.16490758816651,328.99102025472206,Very High,Yes
CUST04117,3,Two year,18.56705421403243,4.3209122482312825,High,No
CUST04118,36,One year,61.61595126902837,0.009567808510711926,Low,No
CUST04119,10,Two year,58.2061018812775,1.046946291898665,Medium,No
CUST04120,31,Two year,18.0,0.0026575403260148036,Low,No
CUST04121,15,One year,53.78006882459755,2.032713185716818,Medium,No
CUST04122,13,Month-to-month,94.03512827979552,11.609721145275822,High,Yes
CUST04123,32,Month-to-month,69.56422364611058,0.06665904094315449,Low,No
CUST04124,11,One year,78.27714562620515,7.042861916049752,High,No
CUST04125,32,Month-to-month,37.62089948074509,0.049110368878822,Low,No
CUST04126,2,One year,42.5053715656196,64.57253220552248,Very High,No
CUST04127,20,Two year,61.90765194396631,0.0938306288949206,Low,No
CUST04128,24,Two year,73.74828938096641,0.030649207392296256,Low,No
CUST04129,45,One year,80.21244211857892,0.00196573449497421,Low,No
CUST04130,5,One year,65.8790036730913,30.42746564002294,High,No
CUST04131,18,Two year,50.97205151601554,0.1369944787725741,Medium,No
CUST04132,11,Month-to-month,52.0533042746414,11.934829645394009,High,Yes
CUST04133,9,Month-to-month,47.87937401107492,28.952420608984724,High,Yes
CUST04134,2,One year,46.57431224208452,48.67126953500001,Very High,No
CUST04135,2,One year,43.48262959736107,59.04277316986226,Very High,No
CUST04136,36,Two year,78.4667493780085,0.001856878113342755,Low,No
CUST04137,27,Month-to-month,66.30205372897588,0.32469136307891944,Medium,No
CUST04138,9,Month-to-month,78.26465122299184,37.56072460977363,Very High,Yes
CUST04139,35,Month-to-month,57.6867784828969,0.02863958921905151,Low,No
CUST04140,1,One year,62.872029384086375,76.83882686911538,Very High,No
CUST04141,19,Month-to-month,19.00301237878287,1.4103400532550208,Medium,No
CUST04142,40,Month-to-month,83.86756409595527,0.015427237238730143,Low,No
CUST04143,36,Month-to-month,74.68410181952629,0.03291006357255782,Low,No
CUST04144,9,One year,68.18499214021746,9.737658715299377,High,Yes
CUST04145,27,Month-to-month,87.9050196030737,0.4487475866581034,Medium,No
CUST04146,11,One year,107.53851462656333,14.997331709158987,High,No
CUST04147,36,Month-to-month,45.40453243984081,0.020265480161237612,Low,No
CUST04148,15,Two year,100.39551639738104,0.5129309689836802,Medium,No
CUST04149,28,Two year,96.58508162420075,0.019157009690944953,Low,No
CUST04150,1,Month-to-month,54.65601695310208,174.67639605143637,Very High,No
CUST04151,17,Month-to-month,37.7113981472468,2.8430293121406085,Medium,No
CUST04152,15,Month-to-month,72.03051828712088,8.243392846468748,High,Yes
CUST04153,18,One year,93.28269769370422,1.3713585910139434,Medium,No
CUST04154,23,One year,33.51791265649373,0.184970303404356,Medium,No
CUST04155,50,Two year,33.821285108683426,2.9981285926528368e-05,Low,No
CUST04156,30,Two year,79.64037502293435,0.008288200004274545,Low,No
CUST04157,4,One year,68.45471539553608,52.30956280669607,Very High,No
CUST04158,34,One year,86.36540102402301,0.029685631763655067,Low,No
CUST04159,2,Month-to-month,72.28782035814025,160.0699981927267,Very High,Yes
CUST04160,19,Month-to-month,74.22932522137526,1.8029123550689354,Medium,Yes
CUST04161,42,Month-to-month,69.04002473951138,0.006744699486093962,Low,No
CUST04162,2,Month-to-month,65.99713105024627,156.60502521962053,Very High,Yes
CUST04163,37,One year,81.41317748842533,0.012437832304424246,Low,No
CUST04164,32,Month-to-month,31.19642076108066,0.04246107293306279,Low,No
CUST04165,14,Month-to-month,63.857568436593965,6.335379995606209,High,No
CUST04166,7,Month-to-month,53.990785962496645,36.59612235429249,Very High,No
CUST04167,10,Month-to-month,52.559697940717655,21.20640047675725,High,No
CUST04168,69,Month-to-month,80.6662808827864,8.486362935595568e-06,Low,No
CUST04169,4,Month-to-month,85.3968934482441,131.70059722085887,Very High,Yes
CUST04170,17,Month-to-month,84.64036880981422,4.4486395962142415,High,Yes
CUST04171,1,Two year,85.30479109400669,12.005885568258742,High,No
CUST04172,4,Month-to-month,71.94905593199785,94.66993653239984,Very High,Yes
CUST04173,28,Two year,29.287316307407,0.008781484688927782,Low,No
CUST04174,7,Month-to-month,58.78453857979555,40.568739925263394,Very High,Yes
CUST04175,72,Two year,76.03996543030443,1.3296486032543611e-07,Low,No
CUST04176,13,One year,68.72914585651007,5.1405753434510935,High,Yes
CUST04177,14,One year,87.28913626276108,4.823138055141685,High,Yes
CUST04178,1,Two year,72.65885978609697,12.363744161465418,High,No
CUST04179,62,One year,67.45906779821173,1.2933962509757588e-05,Low,No
CUST04180,3,Month-to-month,45.11416060770797,110.85667051481028,Very High,No
CUST04181,15,Two year,56.62330435515434,0.31587324595666916,Medium,No
CUST04182,10,Two year,90.5881274392659,1.6305576390018428,Medium,No
CUST04183,10,Month-to-month,57.38342559244717,16.262923640665303,High,Yes
CUST04184,20,Month-to-month,85.03911521754242,2.748049371174398,Medium,Yes
CUST04185,21,Two year,21.116604683031497,0.031482271001057216,Low,No
CUST04186,3,Month-to-month,44.30006348409323,120.70543885720288,Very High,No
CUST04187,13,Month-to-month,24.668864512646145,5.716478364751542,High,No
CUST04188,31,Two year,18.0,0.0023651309499182244,Low,No
CUST04189,11,Month-to-month,19.27080609123989,8.003768813483704,High,No
CUST04190,3,Month-to-month,60.88824533742244,151.67954397444615,Very High,Yes
CUST04191,7,One year,101.34260579758808,24.356033041313935,High,Yes
CUST04192,4,Month-to-month,24.927830711360173,51.52234656223436,Very High,Yes
CUST04193,2,Month-to-month,65.54449137013519,169.45708410543915,Very High,Yes
CUST04194,9,Month-to-month,59.35471020122116,29.35514411830472,High,Yes
CUST04195,15,Two year,66.24334486112564,0.36603422284445813,Medium,No
