customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST03590,Female,0,No,No,22,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),45.271603310036554,995.98,No
CUST03591,Male,0,No,No,1,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,92.2910698280341,92.29,No
CUST03592,Male,1,Yes,Yes,4,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,105.3097774853398,421.24,No
CUST03593,Male,0,Yes,Yes,39,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,Yes,Electronic check,44.30392445587882,1727.85,No
CUST03594,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),50.951661480871806,101.9,No
CUST03595,Male,0,No,No,3,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,35.11313172763295,105.34,No
CUST03596,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),50.1745426400551,752.62,No
CUST03597,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.319558530426875,259.92,No
CUST03598,Male,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),59.50020796283437,297.5,No
CUST03599,Female,0,No,No,17,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),33.106280229247034,562.81,No
CUST03600,Male,1,No,No,9,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,One year,Yes,Mailed check,80.04488135139086,720.4,Yes
CUST03601,Male,0,No,No,3,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.0568959368894,258.17,Yes
CUST03602,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,54.1841164867957,812.76,Yes
CUST03603,Male,1,Yes,No,9,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,38.243071484748654,344.19,No
CUST03604,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),70.06283115301005,1821.63,No
CUST03605,Female,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,71.7624501980152,143.52,No
CUST03606,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,47.259981186743495,897.94,No
CUST03607,Female,0,No,No,11,No,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,54.56592520726295,600.23,No
CUST03608,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),53.39093509354378,533.91,Yes
CUST03609,Male,1,No,Yes,5,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Electronic check,84.84571573392071,424.23,No
CUST03610,Female,0,Yes,No,1,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,69.91998465009928,69.92,Yes
CUST03611,Male,0,No,No,37,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),19.328050656204255,715.14,No
CUST03612,Male,1,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),120.0,840.0,Yes
CUST03613,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Mailed check,54.15298979335971,1191.37,No
CUST03614,Male,0,No,Yes,58,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,83.84140830992098,4862.8,No
CUST03615,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No,Yes,Yes,Yes,No,Two year,No,Mailed check,66.55647649184812,1064.9,No
CUST03616,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),52.442475727791695,524.42,No
CUST03617,Male,0,Yes,No,6,Yes,No,No,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.89290944471962,533.36,Yes
CUST03618,Female,0,Yes,No,54,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,110.14134887699723,5947.63,No
CUST03619,Male,0,No,Yes,22,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.01790256816339,814.39,Yes
CUST03620,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),45.419244450350135,953.8,No
CUST03621,Female,1,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Electronic check,103.66881289885667,1140.36,No
CUST03622,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,116.72530810274145,4318.84,No
CUST03623,Female,0,No,No,25,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,74.34929725172296,1858.73,No
CUST03624,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.73789146750909,592.43,Yes
CUST03625,Female,0,No,No,18,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,53.18011164547943,957.24,No
CUST03626,Female,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,23.32807173256107,256.61,Yes
CUST03627,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),63.294045036459686,63.29,Yes
CUST03628,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,100.72849009000771,3223.31,No
CUST03629,Female,0,No,Yes,2,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,46.97674765178486,93.95,Yes
CUST03630,Female,1,Yes,No,14,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),105.51444708844824,1477.2,Yes
CUST03631,Female,0,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),96.21734314735718,769.74,No
CUST03632,Male,0,Yes,Yes,8,Yes,No phone service,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),69.3482286300317,554.79,No
CUST03633,Male,0,Yes,No,12,Yes,Yes,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),120.0,1440.0,Yes
CUST03634,Female,0,Yes,No,72,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),61.193173993579315,4405.91,No
CUST03635,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,32.49131797175229,324.91,No
CUST03636,Female,0,Yes,Yes,4,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,56.82015392273546,227.28,Yes
CUST03637,Male,1,Yes,No,19,No,No,DSL,No internet service,No,No,No,Yes,No,Two year,No,Electronic check,74.43030979944966,1414.18,No
CUST03638,Male,0,Yes,No,5,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,48.339958591854405,241.7,No
CUST03639,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),47.842190628621125,95.68,Yes
CUST03640,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,77.0193855356217,77.02,No
CUST03641,Female,1,Yes,No,1,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),86.36177340836123,86.36,No
CUST03642,Male,0,No,Yes,11,Yes,Yes,DSL,No internet service,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),72.42709103428442,796.7,No
CUST03643,Male,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,63.96079897691086,703.57,No
CUST03644,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,50.76187888383548,203.05,No
CUST03645,Female,1,Yes,No,30,Yes,Yes,No,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),47.145846889457644,1414.38,No
CUST03646,Female,0,No,No,2,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,58.50803416718042,117.02,No
CUST03647,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),33.59453420384578,1646.13,No
CUST03648,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,50.115554548010756,851.96,No
CUST03649,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),72.70741919329367,72.71,Yes
CUST03650,Male,0,Yes,Yes,65,Yes,No,No,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,36.13520960808462,2348.79,No
CUST03651,Female,0,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,18.0,126.0,No
CUST03652,Male,0,No,No,11,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,53.44218203432327,587.86,No
CUST03653,Female,1,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),35.06978753937486,210.42,No
CUST03654,Male,1,Yes,No,26,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,51.74828053622942,1345.46,No
CUST03655,Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),86.20518686115723,1120.67,Yes
CUST03656,Female,0,No,No,2,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.0116374879199,172.02,Yes
CUST03657,Male,0,No,No,2,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,63.57996154461249,127.16,No
CUST03658,Female,0,No,No,25,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,79.44922628809293,1986.23,No
CUST03659,Female,0,No,No,5,Yes,No,No,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),114.21085744460163,571.05,No
CUST03660,Male,0,Yes,Yes,2,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,58.64631232162094,117.29,Yes
CUST03661,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,40.76222459372572,529.91,Yes
CUST03662,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,81.7412859498132,2615.72,No
CUST03663,Female,0,No,No,6,Yes,No phone service,No,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),52.40698502554939,314.44,Yes
CUST03664,Male,0,Yes,Yes,6,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,37.89642285953835,227.38,Yes
CUST03665,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.781312162630016,2057.35,No
CUST03666,Female,0,Yes,No,3,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),74.84574701501825,224.54,Yes
CUST03667,Male,1,Yes,No,19,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,74.07054384888308,1407.34,No
CUST03668,Female,0,No,Yes,62,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),30.39590244017677,1884.55,No
CUST03669,Female,0,Yes,No,36,Yes,No,DSL,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,75.79590364131263,2728.65,No
CUST03670,Female,0,Yes,No,1,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,28.489537799543044,28.49,Yes
CUST03671,Female,0,No,No,7,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,32.71298411317431,228.99,No
CUST03672,Female,1,Yes,No,3,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,98.49834606036117,295.5,Yes
CUST03673,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,21.974293426560948,1296.48,No
CUST03674,Female,0,No,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No,One year,No,Electronic check,18.0,1296.0,No
CUST03675,Male,0,No,No,5,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,75.97325903735315,379.87,Yes
CUST03676,Male,0,No,No,22,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,49.99469570160312,1099.88,No
CUST03677,Female,1,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,55.208814333354226,1987.52,No
CUST03678,Female,0,No,No,5,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.15427369655185,510.77,No
CUST03679,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),91.65667216471519,366.63,No
CUST03680,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,88.37027442530304,88.37,No
CUST03681,Male,0,Yes,Yes,10,Yes,No,DSL,No internet service,No,No internet service,No,No,Yes,One year,No,Mailed check,65.7064038248988,657.06,No
CUST03682,Female,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,77.82573758126824,3502.16,No
CUST03683,Male,0,No,Yes,46,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,52.89515768144244,2433.18,No
CUST03684,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),49.79352346140486,99.59,No
CUST03685,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,64.86134280909134,259.45,No
CUST03686,Female,1,Yes,Yes,10,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,No,Bank transfer (automatic),80.17666179409515,801.77,No
CUST03687,Male,0,Yes,No,30,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,103.7945765738346,3113.84,Yes
CUST03688,Female,0,No,Yes,18,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.81345171510225,1652.64,No
CUST03689,Female,0,Yes,No,14,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,81.78977141367066,1145.06,Yes
CUST03690,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,62.10236823925975,1055.74,No
CUST03691,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,58.45546144006698,116.91,No
CUST03692,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),70.71182762072677,848.54,No
CUST03693,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,69.42176891601432,4998.37,No
CUST03694,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),38.24167141862756,38.24,Yes
CUST03695,Female,0,Yes,No,14,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.59466569108463,778.33,Yes
CUST03696,Male,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,65.70206787410352,459.91,Yes
CUST03697,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,81.08298792635263,1216.24,Yes
CUST03698,Male,0,No,No,17,Yes,Yes,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),63.40185301985446,1077.83,No
CUST03699,Female,1,No,No,17,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,113.11252651113864,1922.91,Yes
CUST03700,Male,1,No,Yes,38,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Two year,No,Electronic check,49.7336912780339,1889.88,No
CUST03701,Male,0,Yes,Yes,9,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,71.10209967759954,639.92,No
CUST03702,Female,0,No,No,14,No,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,61.918942060950116,866.87,Yes
CUST03703,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.36390184677599,75.36,Yes
CUST03704,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,65.22130481767553,2021.86,No
CUST03705,Male,1,No,Yes,6,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,57.27433909528444,343.65,Yes
CUST03706,Male,0,No,Yes,33,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),78.90655409662321,2603.92,No
CUST03707,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,44.546268835920415,267.28,Yes
CUST03708,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,32.14444253361291,32.14,No
CUST03709,Male,0,No,Yes,3,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),88.99673116080746,266.99,No
CUST03710,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,65.54559939531423,4719.28,No
CUST03711,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,102.6686240063612,718.68,Yes
CUST03712,Male,0,No,No,2,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),65.18483685512288,130.37,No
CUST03713,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,28.70307010812507,57.41,No
CUST03714,Female,0,No,No,7,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,75.56549342127906,528.96,Yes
CUST03715,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),20.18156628074101,20.18,No
CUST03716,Female,0,Yes,Yes,14,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,24.81439625452323,347.4,No
CUST03717,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),65.51364116011116,262.05,No
CUST03718,Female,0,Yes,No,14,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.06903472855086,980.97,Yes
CUST03719,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,68.34349947551038,205.03,Yes
CUST03720,Female,1,Yes,No,11,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,45.995090631771134,505.95,No
CUST03721,Male,1,No,No,18,Yes,Yes,No,No internet service,No internet service,No,Yes,No,Yes,One year,No,Credit card (automatic),45.15348842915655,812.76,No
CUST03722,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),120.0,120.0,Yes
CUST03723,Female,0,Yes,No,10,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No,Month-to-month,No,Electronic check,36.77410768658538,367.74,No
CUST03724,Female,0,Yes,No,7,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),44.91524604008136,314.41,No
CUST03725,Male,1,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,101.30149102063717,506.51,Yes
CUST03726,Female,1,No,No,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),44.89178004558484,808.05,No
CUST03727,Female,1,Yes,No,17,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,58.50331680838555,994.56,No
CUST03728,Female,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,66.06744913147024,1255.28,No
CUST03729,Male,1,Yes,Yes,3,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.39647260152772,169.19,No
CUST03730,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,No,Credit card (automatic),93.73010050311757,562.38,Yes
CUST03731,Female,0,Yes,No,4,Yes,Yes,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),90.31662993057715,361.27,No
CUST03732,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,84.45391511902795,1266.81,No
CUST03733,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),101.40009907499794,1216.8,No
CUST03734,Male,0,No,No,8,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,62.08111211635252,496.65,Yes
CUST03735,Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.75686530850138,2902.71,Yes
CUST03736,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,76.75374780304351,76.75,No
CUST03737,Male,0,No,No,72,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),42.31829816655583,3046.92,No
CUST03738,Male,1,Yes,Yes,2,Yes,Yes,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,77.34888797946076,154.7,No
CUST03739,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),54.049052851715864,1567.42,No
CUST03740,Female,0,Yes,No,9,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,27.295942210881385,245.66,No
CUST03741,Male,0,No,No,40,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),27.31175439226743,1092.47,No
CUST03742,Female,1,No,No,1,Yes,Yes,DSL,No,No,No,No internet service,No,No,One year,Yes,Electronic check,40.912008926395714,40.91,No
CUST03743,Male,0,No,Yes,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,104.05735764060758,936.52,Yes
CUST03744,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,18.0,144.0,No
CUST03745,Male,0,No,No,72,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),58.36440559009169,4202.24,No
CUST03746,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),78.60714566275026,5659.71,No
CUST03747,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,61.3638584078767,245.46,Yes
CUST03748,Female,1,No,Yes,19,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),56.335727754914934,1070.38,No
CUST03749,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,44.816794069452385,672.25,No
CUST03750,Female,0,No,Yes,3,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,101.899936352412,305.7,No
CUST03751,Male,1,Yes,No,3,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,53.70203933410283,161.11,No
CUST03752,Male,1,No,Yes,72,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),34.30860902989011,2470.22,No
CUST03753,Male,0,Yes,Yes,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.65808323966771,631.9,No
CUST03754,Male,1,No,No,2,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,71.68046904184192,143.36,No
CUST03755,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),45.807112405070285,183.23,No
CUST03756,Male,0,No,Yes,6,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,75.30471022438456,451.83,No
CUST03757,Male,0,Yes,No,14,Yes,No,No,No internet service,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),63.9306383146518,895.03,No
CUST03758,Female,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,One year,No,Electronic check,74.19863638972308,593.59,No
CUST03759,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),100.08773126316655,1201.05,No
